sporadic hemiplegic migraine headache with status migrainosus;3687732;575;[123];1;['UMLS2012AA|MRREL']
Spontaneous hypoglycemia;298346;11766940;[123];1;['PUBMED|18136009']
Comatose;10998;11766940;[123];1;['PUBMED|12174974']
nervous system disorder;30080;575;[123];2;['PUBMED|18498393', 'PUBMED|11034614']
Cessation of life;12664;455;[102];1;['PUBMED|16019655']
Dysthymic Disorder;14874;11766940;[126];1;['PUBMED|19134504']
Leukotrienes;25806;530;[297, 324];1;['PUBMED|3036749']
Retinal Artery Occlusion;38468;11766940;[123];1;['PUBMED|2062777']
CEREBELLAR FUNCTION;1003128;471;[123];1;['PUBMED|22117239']
Cerebellar infarction;254146;463;[123];1;['PUBMED|17635602']
Benign recurrent vertigo;473150;455;[123];1;['PUBMED|15114269']
Calcitonin Gene-Related Peptide;7940;530;[306, 327, 330];2;['PUBMED|16392873', 'PUBMED|1690601']
Neuromuscular Diseases;30200;575;[123];1;['PUBMED|7975577']
Otitis Media with Effusion;32460;455;[123];1;['PUBMED|12880669']
Refractory migraine variants;2658900;1417;[123];1;['UMLS2012AA|MRREL']
Biological Rhythm;1196692;11766912;[102];1;['PUBMED|6616610']
Neurotic Disorders;30274;11766940;[126];1;['PUBMED|2245466']
Cerebral dysfunction syndrome;282676;11766940;[123];1;['PUBMED|22116532']
Sodium Valproate;40974;530;[312, 318];12;['PUBMED|1576648', 'PUBMED|8711985', 'PUBMED|16340383', 'PUBMED|8164818', 'PUBMED|12390647', 'PUBMED|18201252', 'PUBMED|8714731', 'PUBMED|9658386', 'PUBMED|19943469', 'PUBMED|19073842', 'PUBMED|11091297', 'PUBMED|8486508']
Trigeminal Autonomic Cephalalgias;2340644;575;[123];9;['PUBMED|19047667', 'PUBMED|18545900', 'PUBMED|20352581', 'PUBMED|14980148', 'PUBMED|18516742', 'PUBMED|15315531', 'PUBMED|16539865', 'PUBMED|20425205', 'PUBMED|22249655']
Mental disorders;6160;11766870;[126];1;['PUBMED|8366470']
Tyrosine;45114;483;[306, 318, 324];1;['PUBMED|8825701']
Rheumatoid Arthritis;5134;11766940;[123];1;['PUBMED|16639488']
Ischemic stroke;1299850;455;[123];1;['PUBMED|16686913']
Estrogens;16620;436;[294, 318, 330];1;['PUBMED|17203873']
Hypoglossal Nerve Palsy;798848;11766940;[123];1;['PUBMED|7133281']
ATP1A2 gene;2059950;11766912;[72];1;['PUBMED|18513263']
Alexia;3104;11766882;[126];1;['PUBMED|6824441']
Tension Headache;36824;475;[123];1;['PUBMED|22246025']
serotonin receptor;37940;455;[306, 375];4;['PUBMED|1468904', 'PUBMED|8132444', 'PUBMED|1363626', 'PUBMED|10957805']
Headache Disorders;469178;577;[123];1;['UMLS2012AA|MRREL']
Circadian Rhythms;10316;530;[102];3;['PUBMED|12858070', 'PUBMED|11858532', 'PUBMED|162341']
Cerebrovascular Circulation;9224;428;[108];2;['PUBMED|8714728', 'PUBMED|1495816']
drug response;917668;530;[102];2;['PUBMED|17714521', 'PUBMED|11268761']
Calcitonin Gene-Related Peptide;7940;530;[306, 327, 330];44;['PUBMED|18808506', 'PUBMED|16927957', 'PUBMED|19587287', 'PUBMED|21979827', 'PUBMED|17666428', 'PUBMED|8752390', 'PUBMED|21974743', 'PUBMED|11249961', 'PUBMED|10657470', 'PUBMED|16161996', 'PUBMED|1690601', 'PUBMED|11717813', 'PUBMED|21179597', 'PUBMED|15265049', 'PUBMED|11993614', 'PUBMED|22123247', 'PUBMED|15464043', 'PUBMED|18647185', 'PUBMED|20120204', 'PUBMED|20633935', 'PUBMED|19607849', 'PUBMED|10779670', 'PUBMED|20931347', 'PUBMED|17691979', 'PUBMED|19660121', 'PUBMED|19157980', 'PUBMED|17963849', 'PUBMED|19236383', 'PUBMED|16392873', 'PUBMED|15298069', 'PUBMED|15014183', 'PUBMED|15910566', 'PUBMED|12783573', 'PUBMED|18167349', 'PUBMED|18789357', 'PUBMED|18437288', 'PUBMED|21216873', 'PUBMED|18991732', 'PUBMED|19464067', 'PUBMED|20959432', 'PUBMED|21059628', 'PUBMED|21404609', 'PUBMED|7928323', 'PUBMED|19628434']
visual stimulus;820952;471;[108];1;['PUBMED|15096228']
Facilitation;251408;471;[108];1;['PUBMED|17371353']
Thrombophilia;478164;11766910;[123];1;['PUBMED|9673804']
Chronic cluster headache evolved from episodic cluster headache;469190;577;[123];1;['UMLS2012AA|MRREL']
Brain Stem;7424;411;[60];9;['PUBMED|20464606', 'PUBMED|17078850', 'PUBMED|12803669', 'PUBMED|2672665', 'PUBMED|17141570', 'PUBMED|21197624', 'PUBMED|10465701', 'PUBMED|18793210', 'PUBMED|18316245']
Nitric Oxide;30456;11766870;[318, 324, 387];1;['PUBMED|22234503']
Forskolin;18458;483;[291, 318, 324];1;['PUBMED|8388370']
Hypothalamic Hormones;22752;530;[306, 330];1;['PUBMED|11723194']
drug response;917668;530;[102];1;['PUBMED|17376114']
Chronic Insomnia;1019382;471;[123];1;['PUBMED|14592269']
Cerebrovascular accident;41926;530;[123];2;['PUBMED|8149093', 'PUBMED|15883318']
Cardiovascular Diseases;8550;11766870;[123];1;['PUBMED|19470970']
Parkinson Disease;33168;11766940;[123];1;['PUBMED|11167901']
Nitrites;30464;483;[288];1;['PUBMED|19608996']
Hypercholesterolemia;22502;11766938;[123];1;['PUBMED|2802393']
Cerebrovascular accident;41926;11766910;[123];1;['PUBMED|17405574']
Hearing;20672;471;[99];1;['PUBMED|11311800']
HLA Antigens;21760;530;[306, 339];1;['PUBMED|422351']
SENSORY ATAXIC NEUROPATHY, DYSARTHRIA, AND OPHTHALMOPARESIS;2686824;469;[123];1;['UMLS2012AA|MRREL']
free radical oxygen;171142;530;[324];1;['PUBMED|16362706']
Radicals (chemistry);333502;471;[288];1;['PUBMED|18695522']
Heparin;21146;530;[309, 318, 324];2;['PUBMED|4578492', 'PUBMED|1908611']
Histamine;21614;530;[291, 327];1;['PUBMED|2438048']
glutathione S-transferase M1;1030178;530;[306, 333];1;['PUBMED|10759887']
Vascular Diseases;45870;11766870;[123];1;['PUBMED|19276782']
Receptor Gene;1933928;471;[72];1;['PUBMED|12497624']
Complement System Proteins;11118;471;[306, 339];1;['PUBMED|7367743']
Brain Stem;7424;411;[60];1;['PUBMED|10465701']
6-pyruvoyltetrahydropterin synthase;317862;471;[306, 333];1;['PUBMED|1774170']
Gelatinase B;162282;530;[306, 333];2;['PUBMED|17501851', 'PUBMED|18005141']
Entire internal carotid artery;1879456;411;[60];1;['PUBMED|5546907']
Baresthesia;251606;428;[108];2;['PUBMED|10653426', 'PUBMED|16790216']
Chronic tension-type headache;469184;530;[123];2;['PUBMED|16362712', 'PUBMED|20065922']
Low Density Lipoprotein Receptor;37914;11766870;[306, 375];1;['PUBMED|15546598']
Cerebrovascular accident;41926;467;[123];1;['PUBMED|18226467']
Aneurysm;4120;11766940;[123];1;['PUBMED|14423534']
Brain Stem;7424;11766906;[60];1;['PUBMED|9514561']
ADORA2A protein, human;2269072;530;[306, 375];1;['PUBMED|17257240']
Migraine without aura, not refractory;2657328;575;[123];1;['UMLS2012AA|MRREL']
blood outflow;909602;471;[99];1;['PUBMED|22194216']
Cervicogenic Headache;586828;11766940;[123];1;['PUBMED|10595292']
Trigeminal Autonomic Cephalalgias;2340644;575;[123];1;['UMLS2012AA|MRREL']
familial hemiplegic migraine headache with status migrainosus;3688032;575;[123];1;['UMLS2012AA|MRREL']
Epilepsy;16200;11766870;[123];1;['PUBMED|8857719']
Confusion;11338;467;[126];1;['UMLS2012AA|MRREL']
Mood Disorders;704828;11766940;[126];3;['PUBMED|3360315', 'PUBMED|19134504', 'PUBMED|19215628']
FK 888;224140;483;[306, 318];1;['PUBMED|15863919']
Skeletal muscle structure of neck;29792;411;[60];1;['PUBMED|16162087']
Obesity;31016;475;[123];1;['PUBMED|19496830']
Meniere Disease;27618;11766940;[123];1;['PUBMED|9439080']
von Willebrand Factor;46464;483;[306, 318, 324];1;['PUBMED|11468324']
Nitrates;30450;455;[288];1;['PUBMED|14728704']
Mental disorders;6160;11766940;[126];3;['PUBMED|18802664', 'PUBMED|17373861', 'PUBMED|12858133']
Cerebrovascular accident;41926;11766910;[123];1;['PUBMED|20033828']
basilar migraine headache with status migrainosus;3688798;575;[123];1;['UMLS2012AA|MRREL']
Flexion spinal defense reflex;309348;530;[102];1;['PUBMED|17598762']
Amnesia;3740;11766940;[126];1;['PUBMED|9105664']
Premenstrual syndrome;35956;475;[123];1;['PUBMED|12752752']
Diabetes Mellitus;13456;11766938;[123];1;['PUBMED|18794393']
Intracranial structure;1806146;411;[60];1;['PUBMED|10805332']
Tension Headache;36824;530;[123];1;['PUBMED|18457540']
Blind Vision;584694;11766940;[123];1;['PUBMED|19332696']
Calcium ion;818402;530;[384];1;['PUBMED|15491133']
Foramen Ovale, Patent;18358;455;[48, 123];8;['PUBMED|21883994', 'PUBMED|19013999', 'PUBMED|17361381', 'PUBMED|15708692', 'PUBMED|21827543', 'PUBMED|19438734', 'PUBMED|18600300', 'PUBMED|18813181']
Chlorophenylpiperazine;1196720;455;[291];2;['PUBMED|7585926', 'PUBMED|12603368']
Platelet aggregation;34990;471;[111];1;['PUBMED|3713969']
cyclic vomiting syndrome associated with intractable migraine;3686908;530;[123];1;['UMLS2012AA|MRREL']
Membrane Transport Proteins;819560;530;[306, 324];1;['PUBMED|16162089']
Tryptan;999854;483;[306, 318, 324];1;['PUBMED|9845886']
Depressive disorder;13256;455;[126];1;['PUBMED|20602723']
Vasoactive Intestinal Peptide;45900;530;[306, 327, 330];2;['PUBMED|1690601', 'PUBMED|1382046']
Visual impairment;46302;11766940;[123];5;['PUBMED|9685041', 'PUBMED|462518', 'PUBMED|17059434', 'PUBMED|7605556', 'PUBMED|17414865']
Lecithin;34334;459;[312, 318, 324];1;['PUBMED|2507162']
Refractory migraine without aura;2658194;1417;[123];1;['UMLS2012AA|MRREL']
Baclofen;5834;436;[306, 318];1;['PUBMED|10448546']
Vascular Diseases;45870;11766940;[123];1;['PUBMED|11100036']
Amnesia, Transient Global;397884;11766910;[126];1;['PUBMED|4083851']
Lithium;26172;530;[318, 384];6;['PUBMED|14732838', 'PUBMED|6804412', 'PUBMED|6240662', 'PUBMED|7252959', 'PUBMED|2182284', 'PUBMED|9601614']
FGFR1 oncogene partner protein;1029984;530;[306, 375];1;['PUBMED|19080823']
Disorder of soft tissue of body cavity;588562;577;[123];1;['UMLS2012AA|MRREL']
Hydrocortisone;22328;483;[294, 318, 330];1;['PUBMED|17645758']
Coronary Artery Vasospasm;11706;463;[123];1;['PUBMED|1628439']
Myocardial Infarction;29370;421;[123];1;['PUBMED|3003961']
CADASIL Syndrome;1019908;11766940;[123];1;['PUBMED|15313840']
Migraine variant with headache;1007808;1417;[123];1;['UMLS2012AA|MRREL']
Moyamoya Disease;28984;11766940;[123];1;['PUBMED|19009232']
Blood flow;248332;530;[102];5;['PUBMED|7694438', 'PUBMED|4203734', 'PUBMED|7888747', 'PUBMED|8624686', 'PUBMED|2743409']
Headache Disorders;469178;11766940;[123];1;['PUBMED|17598760']
Tension Headache;36824;471;[123];1;['PUBMED|17376112']
Febrile Convulsions;11588;11766940;[123];1;['PUBMED|19874388']
serotonin receptor;37940;471;[306, 375];1;['PUBMED|9721941']
Trigeminal Autonomic Cephalalgias;2340644;577;[123];1;['UMLS2012AA|MRREL']
Appendix;4862;411;[60];2;['PUBMED|21842274', 'PUBMED|21365366']
Forearm;18366;411;[60];1;['PUBMED|3709648']
Receptors, Histamine H3;77762;11766870;[306, 375];1;['PUBMED|21376262']
Apolipoprotein E;4840;530;[306, 324];2;['PUBMED|11755252', 'PUBMED|19184578']
Blind Vision;584694;455;[123];1;['PUBMED|1540572']
MIGRAINE, FAMILIAL HEMIPLEGIC, 3;2723368;467;[123];1;['UMLS2012AA|MRREL']
Amnesia, Transient Global;397884;11766940;[126];3;['PUBMED|9328254', 'PUBMED|16344834', 'PUBMED|3403222']
common migraine without aura with intractable migraine and status migrainosus;3686652;575;[123];1;['UMLS2012AA|MRREL']
Acclimatization;1980;530;[102];2;['PUBMED|15315525', 'PUBMED|11673331']
Hypertensive disease;22596;455;[123];1;['PUBMED|18545893']
Octreotide;31114;11766884;[306, 318, 330];1;['PUBMED|15606570']
Panic Disorder;32904;11766870;[126];1;['PUBMED|1576649']
Endothelium;15910;411;[63];1;['PUBMED|19384265']
Peptic Ulcer;33572;11766940;[123];1;['PUBMED|1270246']
Headache Disorders, Primary;2340512;575;[123];19;['PUBMED|11843866', 'PUBMED|15745626', 'PUBMED|20017748', 'PUBMED|19810860', 'PUBMED|14984681', 'PUBMED|20670995', 'PUBMED|17564171', 'PUBMED|16362648', 'PUBMED|21510234', 'PUBMED|20352587', 'PUBMED|15784136', 'PUBMED|20679639', 'PUBMED|20425202', 'PUBMED|17115985', 'PUBMED|21271306', 'PUBMED|20425216', 'PUBMED|19501166', 'PUBMED|11167909', 'PUBMED|19109043']
Intractable ophthalmic migraine;2905824;1417;[123];1;['UMLS2012AA|MRREL']
Tyramine;45106;436;[291, 318, 327];1;['PUBMED|4559027']
ELK3 gene;1095016;530;[72];1;['PUBMED|7649051']
Headache Disorders, Secondary;2340514;575;[123];1;['PUBMED|20833030']
Epilepsy;16200;475;[123];1;['PUBMED|18093149']
Visual impairment;46302;11766940;[123];2;['PUBMED|15910563', 'PUBMED|8313461']
adrenomedullin;225692;436;[306, 318];1;['PUBMED|10566974']
Myoclonic Epilepsy, Juvenile;296986;11766940;[123];1;['PUBMED|21437711']
Migrainous infarction;1554132;11766940;[123];1;['PUBMED|12533097']
Chronic Daily Headache;1020892;11766940;[123];3;['PUBMED|15186301', 'PUBMED|21464078', 'PUBMED|11264692']
Linoleic Acid;26028;530;[312, 318, 324];1;['PUBMED|725245']
Candidate Disease Gene;1928834;530;[72];1;['PUBMED|22447619']
AGT gene;1992406;530;[72];1;['PUBMED|8681172']
Histamine Receptor;37900;483;[306, 375];1;['PUBMED|22035233']
Exertion;16952;530;[102];2;['PUBMED|2227535', 'PUBMED|11278099']
Physiological Processes;34606;575;[99];1;['PUBMED|11834243']
TGFB1 protein, human;104636;530;[306, 324];1;['PUBMED|16178953']
Octreotide;31114;530;[306, 318, 330];1;['PUBMED|15455406']
Hemiplegic migraine, without mention of intractable migraine without mention of status migrainosus;3655716;1417;[123];1;['UMLS2012AA|MRREL']
Histamine N-Methyltransferase;21624;11766870;[306, 333];1;['PUBMED|18266724']
Chromosomes, Human, Pair 19;10160;411;[69];5;['PUBMED|12601705', 'PUBMED|17142831', 'PUBMED|15167062', 'PUBMED|20535059', 'PUBMED|8971111']
migraine aura without headache with intractable migraine;3687466;577;[123];1;['UMLS2012AA|MRREL']
Diabetes;13452;471;[123];2;['PUBMED|4193691', 'PUBMED|9503195']
Lisinopril;81898;459;[306, 318];1;['PUBMED|17539955']
Brain Diseases;7408;575;[123];1;['UMLS2012AA|MRREL']
Bontoxilysin;1860460;530;[306, 333];1;['PUBMED|14991339']
Sodium Channel;40858;530;[306, 324];1;['PUBMED|17397047']
Pupil;37104;411;[60];1;['PUBMED|3237061']
Temporal Arteries;42992;411;[60];1;['PUBMED|2272091']
Attention deficit hyperactivity disorder;1798736;11766940;[126];1;['PUBMED|21394551']
basilar migraine headache with intractable migraine and status migrainosus;3688800;575;[123];1;['UMLS2012AA|MRREL']
Contingent Negative Variation;11502;428;[99];2;['PUBMED|10399619', 'PUBMED|3947039']
Menstrual cycle;27674;471;[102];1;['PUBMED|12864931']
Adenosine;2484;483;[300, 318, 327];2;['PUBMED|13072344', 'PUBMED|9532282']
Cerebrovascular accident;41926;455;[123];1;['PUBMED|2360267']
Refractory migraine variants;2658900;577;[123];1;['UMLS2012AA|MRREL']
Cyclical vomiting syndrome (disorder);143760;11766940;[123];2;['PUBMED|11124785', 'PUBMED|14979896']
Entire midbrain;1832042;411;[60];1;['PUBMED|20376601']
Hypercholesterolemia;22502;11766940;[123];1;['PUBMED|18545929']
Facial Hemiatrophy;17190;467;[123];1;['UMLS2012AA|MRREL']
Menstruation;27680;455;[102];2;['PUBMED|19415419', 'PUBMED|10759920']
c-fos Genes;110160;530;[72];1;['PUBMED|8719796']
Platelet Activating Factor;34982;530;[312, 339];1;['PUBMED|2245463']
Temporal summation;251404;471;[108];1;['PUBMED|9329230']
Bioenergetics;6704;530;[102];1;['PUBMED|9077499']
Rubella deafness;550666;455;[123];1;['PUBMED|785162']
Cessation of life;12664;530;[102];2;['PUBMED|7124578', 'PUBMED|20736269']
FAVOR;344170;483;[291, 318, 336];1;['PUBMED|9708543']
Progestins;36230;471;[294, 318, 330];1;['PUBMED|14709191']
Riboflavin;38712;459;[291, 318, 336];5;['PUBMED|20977938', 'PUBMED|15257686', 'PUBMED|9846401', 'PUBMED|19649688', 'PUBMED|15228409']
Hereditary disorder of nervous system;1840596;575;[123];1;['UMLS2012AA|MRREL']
Major Depressive Disorder;1810054;11766940;[126];5;['PUBMED|10668688', 'PUBMED|18070059', 'PUBMED|18242724', 'PUBMED|7928322', 'PUBMED|11246078']
DNA;14362;471;[300, 324];1;['PUBMED|16162291']
Octopamine;30700;471;[291, 318, 327];1;['PUBMED|15549560']
Progestins;36230;530;[294, 318, 330];2;['PUBMED|4877801', 'PUBMED|15459439']
Astrocytes;5382;411;[66];1;['PUBMED|17212932']
Facilitation;251408;471;[108];1;['PUBMED|15839854']
TRPV1 receptor;2339942;11766870;[306, 375];1;['PUBMED|21404609']
Niacin;30340;436;[291, 318, 336];1;['PUBMED|12934790']
oculomotor;1197660;428;[108];1;['PUBMED|19984073']
Food Allergy;18278;455;[123];3;['PUBMED|12050918', 'PUBMED|18741559', 'PUBMED|11702329']
Migrainous vertigo;473148;11766940;[123];1;['PUBMED|19549163']
Glutamic Acid;75786;530;[306, 318, 324];1;['PUBMED|1150426']
Drug Interactions;924946;530;[114];2;['PUBMED|1884718', 'PUBMED|16113698']
glucose metabolism;819062;530;[114];1;['PUBMED|3490841']
Neurons;30218;411;[66];5;['PUBMED|12699458', 'PUBMED|9949863', 'PUBMED|12183331', 'PUBMED|18416824', 'PUBMED|10212302']
Vascular Headaches;45874;575;[123];7;['PUBMED|11598494', 'PUBMED|10027765', 'PUBMED|954391', 'PUBMED|8645981', 'PUBMED|6511281', 'PUBMED|6440873', 'PUBMED|2234557']
intractable abdominal migraine;3124408;575;[123];1;['UMLS2012AA|MRREL']
Tension Headache;36824;11766870;[123];1;['PUBMED|17376106']
retinal migraine headache with intractable migraine and status migrainosus;3686644;575;[123];1;['UMLS2012AA|MRREL']
Pain Disorder;466512;575;[126];15;['PUBMED|12692775', 'PUBMED|11591860', 'PUBMED|11490978', 'PUBMED|16820222', 'PUBMED|19765908', 'PUBMED|19296132', 'PUBMED|14675154', 'PUBMED|17316606', 'PUBMED|16599285', 'PUBMED|16062093', 'PUBMED|15515404', 'PUBMED|14799094', 'PUBMED|16113698', 'PUBMED|18496305', 'PUBMED|22288302']
Refractory migraine without aura;2658194;1418;[123];1;['UMLS2012AA|MRREL']
basilar migraine headache with intractable migraine and status migrainosus;3688800;577;[123];1;['UMLS2012AA|MRREL']
Epilepsy;16200;11766940;[123];6;['PUBMED|11231222', 'PUBMED|9563095', 'PUBMED|17460155', 'PUBMED|11139747', 'PUBMED|18028407', 'PUBMED|11903535']
Refractory migraine without aura;2658194;575;[123];1;['UMLS2012AA|MRREL']
Brain Diseases;7408;575;[123];17;['PUBMED|17982431', 'PUBMED|19604254', 'PUBMED|21931334', 'PUBMED|17502463', 'PUBMED|21802873', 'PUBMED|20218930', 'PUBMED|20170842', 'PUBMED|21360158', 'PUBMED|14624726', 'PUBMED|10490036', 'PUBMED|17508189', 'PUBMED|21049703', 'PUBMED|18769544', 'PUBMED|21631474', 'PUBMED|20655661', 'PUBMED|19285472', 'PUBMED|20194127']
Chronic cluster headache unremitting from onset;469188;1417;[123];1;['UMLS2012AA|MRREL']
Gonadal Hormones;332066;455;[330];1;['PUBMED|3609871']
Progesterone;36234;455;[294, 318, 330];1;['PUBMED|9571603']
Phobic anxiety disorder;414728;530;[126];1;['PUBMED|16029148']
metabotropic glutamate receptor 5;709114;530;[306, 375];1;['PUBMED|20218930']
Area striata structure;41918;411;[60];1;['PUBMED|6697153']
Medication abuse;279214;455;[126];1;['PUBMED|18465695']
Calcitonin-Gene Related Peptide Receptor;120718;436;[306, 375];1;['PUBMED|16802852']
Antibodies, Anticardiolipin;159510;530;[306, 339];1;['PUBMED|2036665']
Brain tissue;588982;977;[60];1;['UMLS2012AA|MRREL']
Serum cortisol;980834;483;[294, 330];1;['PUBMED|8062352']
Entire thalamus;1810468;411;[60];2;['PUBMED|15574468', 'PUBMED|17848209']
Cyclical vomiting syndrome (disorder);143760;530;[123];1;['PUBMED|19142835']
Hydroxytryptamine;159276;443;[291, 327];1;['PUBMED|1884718']
Antibodies, Anticardiolipin;159510;455;[306, 339];1;['PUBMED|11043505']
Cardiovascular system hereditary disorder;1840212;575;[123];1;['UMLS2012AA|MRREL']
Lisinopril;81898;530;[306, 318];1;['PUBMED|11141144']
Transient ischemia;24314;455;[123];1;['PUBMED|616447']
Magnesium Deficiency;26720;11766940;[123];1;['PUBMED|2403828']
MMP gene;1249004;530;[72];1;['PUBMED|20825467']
Retinal Artery Occlusion;38468;11766940;[123];2;['PUBMED|18149107', 'PUBMED|4011537']
Brain Diseases;7408;421;[123];1;['PUBMED|15784136']
Adenosine;2484;483;[300, 318, 327];1;['PUBMED|7955415']
Calcitonin Gene-Related Peptide;7940;483;[306, 327, 330];1;['PUBMED|9662753']
STN gene;2073208;530;[72];1;['PUBMED|17371368']
Nerve;30044;977;[63];1;['UMLS2012AA|MRREL']
Plexus;1659862;411;[60];1;['PUBMED|3074069']
Migraine variants, not intractable;2658866;575;[123];1;['UMLS2012AA|MRREL']
Premenstrual syndrome;35956;530;[123];1;['PUBMED|19330208']
retinal migraine headache with intractable migraine;3686642;577;[123];1;['UMLS2012AA|MRREL']
classic migraine with prolonged aura with intractable migraine;3686594;530;[123];1;['UMLS2012AA|MRREL']
Amnesia, Transient Global;397884;11766940;[126];1;['PUBMED|2620011']
sporadic hemiplegic migraine headache;3687726;575;[123];1;['UMLS2012AA|MRREL']
Color Vision;110272;530;[102];2;['PUBMED|17040340', 'PUBMED|15910565']
Dopamine D2 Receptor;71286;530;[306, 375];1;['PUBMED|9513185']
gamma-Aminobutyric Acid;18762;530;[306, 327];1;['PUBMED|17680603']
TRPV3 gene;2081284;530;[72];1;['PUBMED|22162417']
cannabinoid receptor;64438;530;[306, 375];1;['PUBMED|17018694']
TNF gene;1094878;530;[72];1;['PUBMED|17063315']
Ischemia;24312;11766940;[123];1;['PUBMED|16356654']
Chromosomes, Human, Pair 6;10176;411;[69];2;['PUBMED|14615638', 'PUBMED|16378686']
Vasovagal syncope;45920;11766940;[123];1;['PUBMED|18392420']
Chronic lung disease;1010424;471;[123];1;['PUBMED|6498932']
Interleukin 2 receptor, soluble;641182;530;[306, 339, 375];1;['PUBMED|12864761']
Heparin;21146;483;[309, 318, 324];3;['PUBMED|830618', 'PUBMED|8581819', 'PUBMED|3186973']
Pancreatic Hormones;32870;530;[306, 318, 330];1;['PUBMED|649311']
Cerebral Infarction;9180;11766940;[123];1;['PUBMED|8836940']
Alzheimer's Disease;3474;11766940;[123];1;['PUBMED|11416089']
Pain Disorder;466512;11766940;[126];1;['PUBMED|19438728']
Endothelium, Vascular;15918;411;[63];1;['PUBMED|20035431']
Parasomnia;33096;455;[123];1;['PUBMED|12393135']
Chronic Headache;142630;11766940;[123];1;['PUBMED|11437893']
Familial disease;308826;575;[123];1;['UMLS2012AA|MRREL']
Carotid Artery, Internal, Dissection;1020298;11766940;[123];1;['PUBMED|17508178']
Recombinant Tumor Necrosis Factor-Alpha;2260054;471;[306, 339];1;['PUBMED|2251950']
Ion Channel;24204;530;[306, 324];2;['PUBMED|12669159', 'PUBMED|12603362']
Entire hypothalamus;1831488;411;[60];1;['PUBMED|16534293']
Monoamine Oxidase A;28762;530;[306, 333];1;['PUBMED|16200390']
Behcet Syndrome;6172;455;[123];1;['PUBMED|18205799']
Tail;42792;411;[60];1;['PUBMED|11298663']
Growth Hormone;41054;530;[306, 318, 330];1;['PUBMED|6518501']
Adenosine Diphosphate;2500;455;[300, 324];1;['PUBMED|8742681']
Tissue Inhibitor of Metalloproteinase-2;138708;530;[306, 324];1;['PUBMED|19632213']
Epilepsy;16200;475;[123];1;['PUBMED|1790574']
Misoprostol;108922;530;[297, 318];1;['PUBMED|11398306']
retinal migraine headache with status migrainosus;3686646;575;[123];1;['UMLS2012AA|MRREL']
hemiplegic migraine headache with status migrainosus;3688802;577;[123];1;['UMLS2012AA|MRREL']
Dinoprostone;14012;530;[297, 318, 330];1;['PUBMED|17678972']
Sympathicotonia;1300080;471;[123];1;['PUBMED|8536295']
Calcium Channel;7958;455;[306, 324];1;['PUBMED|16084658']
Chronic cluster headache evolved from episodic cluster headache;469190;1417;[123];1;['UMLS2012AA|MRREL']
Substance P;42086;471;[306, 327];1;['PUBMED|20129499']
Neurons;30218;411;[66];2;['PUBMED|12235360', 'PUBMED|17212932']
Catechol O-Methyltransferase;8750;530;[306, 333];1;['PUBMED|11597779']
Substance P;42086;530;[306, 327];5;['PUBMED|2412704', 'PUBMED|2452018', 'PUBMED|6193886', 'PUBMED|1690601', 'PUBMED|1382046']
Abducens Nerve Diseases;297742;11766940;[123];1;['PUBMED|17381560']
Physiological action;558552;471;[99];1;['PUBMED|12117355']
Total cholesterol;720830;530;[294];2;['PUBMED|21926156', 'PUBMED|17986270']
Capsaicin;8250;483;[312, 318];1;['PUBMED|15270595']
Horner's syndrome pupil;397848;11766940;[123];2;['PUBMED|7629545', 'PUBMED|1422797']
Neuropathy;558906;11766940;[123];1;['PUBMED|20604978']
Epilepsies, Partial;16202;11766940;[123];1;['PUBMED|6483110']
Optic Neuropathy, Ischemic;148732;11766940;[123];1;['PUBMED|8824007']
phosphoric diester hydrolase;34364;455;[306, 333];1;['PUBMED|19445908']
Progestins;36230;483;[294, 318, 330];1;['PUBMED|7144966']
Ehlers-Danlos Syndrome;15244;455;[48, 123];1;['PUBMED|10595288']
Eye;17110;411;[60];2;['PUBMED|18716712', 'PUBMED|6541301']
Calcitonin-Gene Related Peptide Receptor;120718;451;[306, 375];3;['PUBMED|20802202', 'PUBMED|22090312', 'PUBMED|18039958']
Corticotropin;2728;483;[306, 318, 327, 330];2;['PUBMED|7828195', 'PUBMED|8817538']
CA2 gene;2060522;530;[72];1;['PUBMED|9329229']
Antibodies;4454;530;[306, 339];2;['PUBMED|12047343', 'PUBMED|18693538']
Nose;30738;411;[60];1;['PUBMED|6541301']
tryptamine;101334;455;[291, 327];1;['PUBMED|934535']
Myocardial Ischemia;143278;11766940;[123];1;['PUBMED|12122940']
Menstruation;27680;11766912;[102];1;['PUBMED|10321417']
Tryptophan;44848;530;[306, 318, 324];5;['PUBMED|65562', 'PUBMED|2948652', 'PUBMED|621142', 'PUBMED|8906248', 'PUBMED|2945645']
Vasovagal syncope;45920;11766940;[123];1;['PUBMED|19068250']
Hypoglycemia;22692;11766940;[123];1;['PUBMED|5571601']
Chronic Fatigue Syndrome;17450;455;[123];1;['PUBMED|21375763']
Gastrin;452796;483;[306, 318, 330];1;['PUBMED|7177946']
Parietal Lobe;33156;411;[60];2;['PUBMED|9177612', 'PUBMED|14681964']
Inattention;524442;11766940;[126];1;['PUBMED|16919064']
Histamine;21614;455;[291, 327];6;['PUBMED|12426051', 'PUBMED|3616234', 'PUBMED|14616929', 'PUBMED|8866624', 'PUBMED|9170340', 'PUBMED|7579128']
Sleep, Slow-Wave;252010;471;[99];1;['PUBMED|18671907']
