Complex Regional Pain Syndromes;587040;11766940;['Diseases'];1;['PUBMED|18760877']
Coronary Artery Vasospasm;11706;11766940;['Diseases'];1;['PUBMED|1940782']
Cerebrovascular accident;41926;455;['Diseases'];5;['PUBMED|16767530', 'PUBMED|17508164', 'PUBMED|10358910', 'PUBMED|6706547', 'PUBMED|15595247']
Blocadren;6992;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|7339946']
Tyramine;45106;11766900;['Organic Chemicals', 'Pharmacologic Substance', 'Neuroreactive Substance or Biogenic Amine'];1;['PUBMED|14533654']
Sodium Valproate;40974;483;['Lipid', 'Pharmacologic Substance'];11;['PUBMED|1576648', 'PUBMED|11001361', 'PUBMED|22001255', 'PUBMED|11903525', 'PUBMED|20699036', 'PUBMED|8164818', 'PUBMED|12390647', 'PUBMED|21038416', 'PUBMED|17277725', 'PUBMED|8486508', 'PUBMED|14984228']
receptor;820372;471;['Amino Acid, Peptide, or Protein', 'Receptor'];1;['PUBMED|22061836']
Carbamazepine;8274;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|6393589']
Ouabain;32480;436;['Steroid', 'Carbohydrate', 'Pharmacologic Substance'];1;['PUBMED|17257232']
Asthma;5372;11766870;['Diseases'];2;['PUBMED|18194300', 'PUBMED|18647184']
Na(+)-K(+)-Exchanging ATPase;2526;530;['Amino Acid, Peptide, or Protein', 'Enzyme'];1;['PUBMED|16218382']
Atherosclerosis;5410;11766940;['Diseases'];1;['PUBMED|17448181']
Brain Diseases;7408;575;['Diseases'];1;['PUBMED|12849366']
secondary chronic cluster headache;3095274;577;['Diseases'];1;['UMLS2012AA|MRREL']
nervous system disorder;30080;11766940;['Diseases'];1;['PUBMED|9422241']
Calcitonin Gene-Related Peptide;7940;451;['Amino Acid, Peptide, or Protein', 'Neuroreactive Substance or Biogenic Amine', 'Hormone'];3;['PUBMED|19259966', 'PUBMED|11245850', 'PUBMED|15938667']
Stereotyped Behavior;41718;11766940;['Mental Illnesses'];1;['PUBMED|684136']
Cerebral Ischemia;1247566;11766870;['Diseases'];3;['PUBMED|16767530', 'PUBMED|8684100', 'PUBMED|19275630']
Deprenyl;110390;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|8313454']
Refractory migraine with aura;2657054;1418;['Diseases'];1;['UMLS2012AA|MRREL']
Melatonin;27544;436;['Organic Chemicals', 'Pharmacologic Substance', 'Neuroreactive Substance or Biogenic Amine', 'Hormone'];1;['PUBMED|11723194']
Melatonin;27544;455;['Organic Chemicals', 'Pharmacologic Substance', 'Neuroreactive Substance or Biogenic Amine', 'Hormone'];3;['PUBMED|3525459', 'PUBMED|1305631', 'PUBMED|11601864']
Prednisone;35838;483;['Steroid', 'Pharmacologic Substance', 'Hormone'];1;['PUBMED|7702810']
Comatose;10998;471;['Diseases'];2;['PUBMED|16638514', 'PUBMED|4041774']
Triptans;2346130;11766870;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|18808500']
Potassium Channel;35676;530;['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];2;['PUBMED|20871611', 'PUBMED|22030984']
ergostine;843402;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|4938337']
Sleep;40624;471;['Organism Function'];1;['PUBMED|18796272']
classical migraine with intractable migraine;3118906;575;['Diseases'];1;['UMLS2012AA|MRREL']
Procaine;36132;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|5840277']
Oxygen;32626;483;['Pharmacologic Substance', 'Element, Ion, or Isotope'];15;['PUBMED|21883199', 'PUBMED|579383', 'PUBMED|3783883', 'PUBMED|20456146', 'PUBMED|19996400', 'PUBMED|18646121', 'PUBMED|19272273', 'PUBMED|7775175', 'PUBMED|19719541', 'PUBMED|20407056', 'PUBMED|15742909', 'PUBMED|22286556', 'PUBMED|21083557', 'PUBMED|17115987', 'PUBMED|20143247']
Estrogens;16620;530;['Steroid', 'Pharmacologic Substance', 'Hormone'];13;['PUBMED|15190238', 'PUBMED|15836595', 'PUBMED|22394302', 'PUBMED|6518503', 'PUBMED|16622144', 'PUBMED|15459439', 'PUBMED|17504650', 'PUBMED|9158607', 'PUBMED|16688628', 'PUBMED|12081660', 'PUBMED|17044841', 'PUBMED|19892993', 'PUBMED|9058401']
common migraine without aura with status migrainosus;3686654;577;['Diseases'];1;['UMLS2012AA|MRREL']
Interleukin-6;23894;530;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];2;['PUBMED|18547265', 'PUBMED|12770686']
Cerebrovascular accident;41926;11766870;['Diseases'];1;['PUBMED|16548006']
Butyrophenones;7844;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|21435315']
Refractory migraine with aura;2657054;575;['Diseases'];1;['UMLS2012AA|MRREL']
Tension Headache;36824;463;['Diseases'];1;['PUBMED|19055511']
migraine aura without headache with status migrainosus;3687470;575;['Diseases'];1;['UMLS2012AA|MRREL']
sporadic hemiplegic migraine headache with intractable migraine;3687728;577;['Diseases'];1;['UMLS2012AA|MRREL']
Dopamine;14496;436;['Organic Chemicals', 'Pharmacologic Substance', 'Neuroreactive Substance or Biogenic Amine'];2;['PUBMED|17387726', 'PUBMED|9748026']
Divalproex Sodium;1219400;483;['Organic Chemicals', 'Pharmacologic Substance'];12;['PUBMED|11866398', 'PUBMED|9137847', 'PUBMED|15882770', 'PUBMED|11264687', 'PUBMED|10759897', 'PUBMED|11091292', 'PUBMED|11669346', 'PUBMED|8675429', 'PUBMED|21457240', 'PUBMED|19040679', 'PUBMED|15549529', 'PUBMED|19040678']
Acetaminophen;2026;11766884;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|21069700']
Knee bone;33250;411;['Body Part, Organ, or Organ Component'];1;['PUBMED|2144076']
Brain Infarction;1020548;11766940;['Diseases'];1;['PUBMED|16492242']
Immunoglobulins;23102;483;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Immunologic Factor'];2;['PUBMED|6871986', 'PUBMED|1487854']
Vascular Diseases;45870;471;['Diseases'];1;['PUBMED|3945397']
Aneurysm, Dissecting;4126;11766940;['Diseases'];1;['PUBMED|13104634']
Dopamine;14496;436;['Organic Chemicals', 'Pharmacologic Substance', 'Neuroreactive Substance or Biogenic Amine'];1;['PUBMED|17690944']
Headache Disorders;469178;575;['Diseases'];26;['PUBMED|5914666', 'PUBMED|11843873', 'PUBMED|18418548', 'PUBMED|19271945', 'PUBMED|19262591', 'PUBMED|12670664', 'PUBMED|16539868', 'PUBMED|3131888', 'PUBMED|11576207', 'PUBMED|15361318', 'PUBMED|15745625', 'PUBMED|10329285', 'PUBMED|19996400', 'PUBMED|19421708', 'PUBMED|19272284', 'PUBMED|11933372', 'PUBMED|15252726', 'PUBMED|21854497', 'PUBMED|16362185', 'PUBMED|11898477', 'PUBMED|21700642', 'PUBMED|13954309', 'PUBMED|15743546', 'PUBMED|21771198', 'PUBMED|20425207', 'PUBMED|6713526']
Apomorphine;4842;483;['Organic Chemicals', 'Pharmacologic Substance'];2;['PUBMED|8002329', 'PUBMED|8536300']
Cerebral Infarction;9180;11766870;['Diseases'];1;['PUBMED|11072638']
Nitric Oxide;30456;455;['Pharmacologic Substance', 'Biologically Active Substance', 'Inorganic Chemical'];6;['PUBMED|21122466', 'PUBMED|17059437', 'PUBMED|15980877', 'PUBMED|12534579', 'PUBMED|18647185', 'PUBMED|17355493']
Sodium Valproate;40974;483;['Lipid', 'Pharmacologic Substance'];1;['PUBMED|2507161']
Sumatriptan Succinate;220922;483;['Organic Chemicals', 'Pharmacologic Substance'];8;['PUBMED|11318886', 'PUBMED|2556417', 'PUBMED|17445117', 'PUBMED|16492249', 'PUBMED|8912486', 'PUBMED|7986182', 'PUBMED|16109110', 'PUBMED|16492251']
sildenafil;708246;455;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|16412168']
Occipital lobe;31052;411;['Body Part, Organ, or Organ Component'];1;['PUBMED|11600666']
Amnesia, Transient Global;397884;467;['Mental Illnesses'];1;['PUBMED|6689894']
Seglor;13450;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|15581385']
Syntaxin-1A;319518;11766870;['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];1;['PUBMED|20385907']
Arterial Stiffness;824714;471;['Physiologic Function'];1;['PUBMED|17785924']
Exogenous hormones;572012;463;['Organic Chemicals', 'Hormone'];1;['PUBMED|22367631']
Lorazepam;26324;436;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|8227969']
Foramen Ovale, Patent;18358;11766940;['Congenital Abnormality', 'Diseases'];16;['PUBMED|17462958', 'PUBMED|14708951', 'PUBMED|17089559', 'PUBMED|19301452', 'PUBMED|16874357', 'PUBMED|18412251', 'PUBMED|18592394', 'PUBMED|18545888', 'PUBMED|17495626', 'PUBMED|19452605', 'PUBMED|18706284', 'PUBMED|15891416', 'PUBMED|20199198', 'PUBMED|22455088', 'PUBMED|16148260', 'PUBMED|17927647']
Pizotyline;34824;459;['Organic Chemicals', 'Pharmacologic Substance'];3;['PUBMED|9252796', 'PUBMED|20553601', 'PUBMED|6415411']
retinal migraine headache lower half of visual field;3341766;575;['Diseases'];1;['UMLS2012AA|MRREL']
DHE-45;989056;483;['Organic Chemicals', 'Pharmacologic Substance'];3;['PUBMED|2677838', 'PUBMED|15625028', 'PUBMED|633616']
common migraine with intractable migraine;3177208;575;['Diseases'];1;['UMLS2012AA|MRREL']
Glucagon-Like Peptide 2;1240472;483;['Amino Acid, Peptide, or Protein', 'Hormone'];1;['PUBMED|20959431']
Prolactin;36278;530;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Hormone'];5;['PUBMED|4134958', 'PUBMED|3114432', 'PUBMED|3403257', 'PUBMED|3698093', 'PUBMED|468534']
BC-105;1205388;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|5032295']
Hydrocodone;22322;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|16615676']
Recombinant Chemokine;2268392;530;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];1;['PUBMED|15546258']
CACNA1A gene;2137660;530;['Gene or Genome'];4;['PUBMED|10408534', 'PUBMED|22000314', 'PUBMED|9915947', 'PUBMED|11409427']
Cerebrovascular accident;41926;11766940;['Diseases'];19;['PUBMED|15364681', 'PUBMED|19289229', 'PUBMED|16950197', 'PUBMED|9329236', 'PUBMED|1132258', 'PUBMED|16412152', 'PUBMED|3654198', 'PUBMED|17495626', 'PUBMED|10331688', 'PUBMED|9708761', 'PUBMED|12010382', 'PUBMED|16483455', 'PUBMED|11406419', 'PUBMED|20828765', 'PUBMED|2611886', 'PUBMED|3700087', 'PUBMED|263394', 'PUBMED|1526769', 'PUBMED|10654284']
ESR1 gene;2062978;455;['Gene or Genome'];1;['PUBMED|19175383']
Progestins;36230;455;['Steroid', 'Pharmacologic Substance', 'Hormone'];1;['PUBMED|17850352']
Spiperone;41404;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|19170695']
Atherosclerosis;5410;11766870;['Diseases'];1;['PUBMED|15623679']
Nitric Oxide;30456;530;['Pharmacologic Substance', 'Biologically Active Substance', 'Inorganic Chemical'];2;['PUBMED|10662933', 'PUBMED|20430317']
Methylprednisolone;28116;530;['Steroid', 'Pharmacologic Substance', 'Hormone'];1;['PUBMED|9527176']
transduction;1621766;530;['Organism Function'];2;['PUBMED|3021332', 'PUBMED|2844694']
TGFB1 gene;1992274;530;['Gene or Genome'];1;['PUBMED|19559392']
S 9977;164396;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|1635891']
Headache Disorders;469178;575;['Diseases'];1;['PUBMED|16628531']
EP300 protein, human;2274788;530;['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];2;['PUBMED|7775178', 'PUBMED|7746225']
classical migraine with intractable migraine;3118906;577;['Diseases'];1;['UMLS2012AA|MRREL']
Riboflavin;38712;530;['Organic Chemicals', 'Pharmacologic Substance', 'Vitamin'];4;['PUBMED|20977938', 'PUBMED|20983629', 'PUBMED|7828189', 'PUBMED|20323812']
Dihydroergotamine Mesylate;940154;483;['Organic Chemicals', 'Pharmacologic Substance'];10;['PUBMED|8970458', 'PUBMED|21080856', 'PUBMED|9009472', 'PUBMED|1557192', 'PUBMED|10160470', 'PUBMED|15407298', 'PUBMED|17078853', 'PUBMED|19545249', 'PUBMED|18534051', 'PUBMED|8262792']
Drug Dependence;2236666;11766940;['Mental Illnesses'];1;['PUBMED|19126118']
Timolol;43756;459;['Organic Chemicals', 'Pharmacologic Substance'];4;['PUBMED|16628529', 'PUBMED|1970289', 'PUBMED|16417067', 'PUBMED|6387197']
Monocytes;28780;411;['Cell'];1;['PUBMED|7515328']
Chronic Paroxysmal Hemicrania;469192;575;['Diseases'];1;['PUBMED|8550359']
Fluid Balance;18078;530;['Organism Function'];1;['PUBMED|14879122']
Cerebrovascular accident;41926;11766940;['Diseases'];1;['PUBMED|19009232']
Sensory Neglect;1019620;11766940;['Mental Illnesses'];1;['PUBMED|11746406']
Cyclooxygenase 2 Inhibitors;1788982;451;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|15985101']
Calcitonin;7938;530;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Hormone'];2;['PUBMED|1763534', 'PUBMED|17508187']
classic migraine with acute-onset aura with status migrainosus;3686586;530;['Diseases'];1;['UMLS2012AA|MRREL']
Phobic anxiety disorder;414728;530;['Mental Illnesses'];1;['PUBMED|17221002']
Pituitary Gland;34788;411;['Body Part, Organ, or Organ Component'];1;['PUBMED|17257239']
Entire fallopian tube;1828096;411;['Body Part, Organ, or Organ Component'];1;['PUBMED|7923800']
ion homeostasis;1919158;471;['Physiologic Function'];1;['PUBMED|20816023']
Chronic cluster headache evolved from episodic cluster headache;469190;1418;['Diseases'];1;['UMLS2012AA|MRREL']
Ergotamine;16354;618;['Organic Chemicals', 'Pharmacologic Substance'];1;['UMLS2012AA|MRREL']
Visual seizure;296944;421;['Diseases'];1;['PUBMED|10937155']
Methysergide;28134;483;['Organic Chemicals', 'Pharmacologic Substance'];3;['PUBMED|14315954', 'PUBMED|8640439', 'PUBMED|1893855']
Multiple Sclerosis;29086;11766870;['Diseases'];1;['PUBMED|21816759']
Cerebellar lesion NOS;1003130;11766940;['Diseases'];1;['PUBMED|16497982']
Episodic ataxia type 2 (disorder);2601354;467;['Diseases'];1;['UMLS2012AA|MRREL']
Mirtazapine;56236;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|11279976']
Illusions;22980;11766940;['Mental Illnesses'];1;['PUBMED|2788641']
Pentanucleotide Repeats;316394;11766870;['Nucleic Acid, Nucleoside, or Nucleotide', 'Biologically Active Substance'];1;['PUBMED|20874490']
Deep Vein Thrombosis;141344;11766940;['Diseases'];1;['PUBMED|12010382']
Adenosine Triphosphate;2528;530;['Nucleic Acid, Nucleoside, or Nucleotide', 'Pharmacologic Substance', 'Biologically Active Substance'];1;['PUBMED|2701287']
topiramate;100326;436;['Organic Chemicals', 'Pharmacologic Substance'];3;['PUBMED|16846536', 'PUBMED|18254890', 'PUBMED|11903524']
Genes;19190;530;['Gene or Genome'];5;['PUBMED|19185185', 'PUBMED|12111613', 'PUBMED|18369391', 'PUBMED|15651339', 'PUBMED|16218382']
Wound Healing;46800;530;['Organism Function'];1;['PUBMED|8839612']
Calcitonin Gene-Related Peptide;7940;483;['Amino Acid, Peptide, or Protein', 'Neuroreactive Substance or Biogenic Amine', 'Hormone'];11;['PUBMED|10779670', 'PUBMED|11602001', 'PUBMED|21631478', 'PUBMED|19587287', 'PUBMED|20336417', 'PUBMED|16396667', 'PUBMED|8752390', 'PUBMED|18384419', 'PUBMED|17914062', 'PUBMED|20458901', 'PUBMED|18808507']
Cardiovascular Diseases;8550;575;['Diseases'];4;['PUBMED|20388211', 'PUBMED|15149488', 'PUBMED|17929710', 'PUBMED|17622918']
Hydroxytryptamine;159276;530;['Organic Chemicals', 'Neuroreactive Substance or Biogenic Amine'];14;['PUBMED|16643553', 'PUBMED|8742682', 'PUBMED|3709648', 'PUBMED|2045831', 'PUBMED|8366471', 'PUBMED|7507472', 'PUBMED|11409725', 'PUBMED|679975', 'PUBMED|8751031', 'PUBMED|2661013', 'PUBMED|5653687', 'PUBMED|1399553', 'PUBMED|1884718', 'PUBMED|184872']
Medium chain triglycerides;973062;483;['Lipid', 'Pharmacologic Substance'];1;['PUBMED|20800968']
Amphetamine;3774;443;['Organic Chemicals', 'Pharmacologic Substance', 'Neuroreactive Substance or Biogenic Amine'];1;['PUBMED|15071617']
Steroids;41756;471;['Steroid'];2;['PUBMED|17069890', 'PUBMED|17300386']
Cancer-Predisposing Gene;1249130;530;['Gene or Genome'];2;['PUBMED|17635597', 'PUBMED|12047333']
Salt-losing nephropathy;293410;11766940;['Diseases'];1;['PUBMED|7553804']
Mineralocorticoid Receptor;83858;530;['Amino Acid, Peptide, or Protein', 'Receptor'];1;['PUBMED|7608738']
Amlodipine;59736;483;['Organic Chemicals', 'Pharmacologic Substance'];2;['PUBMED|11398308', 'PUBMED|19057109']
Arginine;5012;483;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Biologically Active Substance'];4;['PUBMED|22085841', 'PUBMED|20959430', 'PUBMED|21198449', 'PUBMED|8891062']
transformed common migraine without aura with status migrainosus;3688862;575;['Diseases'];1;['UMLS2012AA|MRREL']
Perceptual Disorders;33632;11766940;['Mental Illnesses'];1;['PUBMED|6350225']
Antiphospholipid Antibodies;159508;530;['Amino Acid, Peptide, or Protein', 'Immunologic Factor'];4;['PUBMED|1576646', 'PUBMED|7851451', 'PUBMED|8248074', 'PUBMED|1769822']
Amphetamine;3774;483;['Organic Chemicals', 'Pharmacologic Substance', 'Neuroreactive Substance or Biogenic Amine'];6;['PUBMED|12828501', 'PUBMED|15697326', 'PUBMED|12030424', 'PUBMED|10505242', 'PUBMED|15581383', 'PUBMED|11966858']
gabapentin;74922;459;['Organic Chemicals', 'Pharmacologic Substance'];2;['PUBMED|12453029', 'PUBMED|11903536']
Headache Disorders, Primary;2340512;575;['Diseases'];1;['PUBMED|16004843']
Calcium Channel;7958;455;['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];2;['PUBMED|15743764', 'PUBMED|22074995']
Post-Traumatic Stress Disorder;41904;11766940;['Mental Illnesses'];1;['PUBMED|20813779']
Alprazolam;3412;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|3902808']
Mefloquine;27482;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|17113924']
classic migraine with acute-onset aura;3686580;575;['Diseases'];1;['UMLS2012AA|MRREL']
Pregnancy;35850;471;['Organism Function'];1;['PUBMED|9825951']
Paroxysmal Hemicrania;2036804;1417;['Diseases'];1;['UMLS2012AA|MRREL']
Disorder characterized by pain;1869166;577;['Diseases'];1;['UMLS2012AA|MRREL']
Chronic tension-type headache;469184;11766940;['Diseases'];1;['PUBMED|18231713']
Calcium;7948;471;['Pharmacologic Substance', 'Biologically Active Substance', 'Element, Ion, or Isotope'];1;['PUBMED|16866716']
migrainous cerebral infarction;3204148;575;['Diseases'];1;['UMLS2012AA|MRREL']
Minisatellite Repeats;264722;11766870;['Nucleic Acid, Nucleoside, or Nucleotide', 'Biologically Active Substance'];1;['PUBMED|21450309']
Ketorolac Tromethamine;80248;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|1497157']
Tension Headache;36824;11766910;['Diseases'];3;['PUBMED|8455967', 'PUBMED|11872187', 'PUBMED|12780769']
Endocannabinoids;1637378;530;['Organic Chemicals', 'Biologically Active Substance'];5;['PUBMED|16472333', 'PUBMED|17119542', 'PUBMED|18358734', 'PUBMED|18404144', 'PUBMED|15159679']
pituitary adenylate cyclase activating polypeptide;91268;530;['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];3;['PUBMED|21122466', 'PUBMED|22033344', 'PUBMED|22245521']
mast cell;27136;411;['Cell'];2;['PUBMED|7588332', 'PUBMED|14698841']
Hypothalamus, Posterior;22766;411;['Body Part, Organ, or Organ Component'];1;['PUBMED|15914251']
Acute nervous system disorder;1851342;575;['Diseases'];1;['UMLS2012AA|MRREL']
Amnesia, Anterograde;250842;11766940;['Mental Illnesses'];1;['PUBMED|16185544']
human leukocyte antigen gene;824472;530;['Gene or Genome'];1;['PUBMED|12047333']
classic migraine with typical aura with status migrainosus;3686606;577;['Diseases'];1;['UMLS2012AA|MRREL']
GABA Receptor;220774;530;['Amino Acid, Peptide, or Protein', 'Receptor'];2;['PUBMED|19087248', 'PUBMED|21971078']
Nitroglycerin;19776;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|22352839']
Cerebral Ischemia;1247566;11766910;['Diseases'];1;['PUBMED|15196295']
Insulin;23742;483;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Hormone'];1;['PUBMED|17645758']
physiological aspects;34602;471;['Physiologic Function'];3;['PUBMED|17944958', 'PUBMED|20579352', 'PUBMED|12940805']
Leukoencephalopathies;296572;11766940;['Diseases'];3;['PUBMED|17853970', 'PUBMED|19322691', 'PUBMED|12395806']
Tension Headache;36824;11766940;['Diseases'];2;['PUBMED|12766860', 'PUBMED|15953303']
Dopamine-beta-monooxygenase;14498;530;['Amino Acid, Peptide, or Protein', 'Enzyme'];4;['PUBMED|19219470', 'PUBMED|962648', 'PUBMED|6653234', 'PUBMED|1455988']
Entire basilar artery;1810438;411;['Body Part, Organ, or Organ Component'];1;['PUBMED|2635082']
Central gray substance of midbrain;241288;411;['Body Part, Organ, or Organ Component'];1;['PUBMED|19228150']
Tyrosine;45114;11766870;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Biologically Active Substance'];1;['PUBMED|17508188']
Cerebrovascular accident;41926;455;['Diseases'];2;['PUBMED|20888859', 'PUBMED|21860636']
Vertebral and basilar artery;725076;411;['Body Part, Organ, or Organ Component'];1;['PUBMED|2335045']
Propoxyphene;36408;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|14592269']
pine bark extract;1198378;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|16643582']
ophthalmoplegic migraine headache with intractable migraine and status migrainosus;3688068;575;['Diseases'];1;['UMLS2012AA|MRREL']
Divalproex Sodium;1219400;459;['Organic Chemicals', 'Pharmacologic Substance'];6;['PUBMED|12153333', 'PUBMED|15549548', 'PUBMED|8826572', 'PUBMED|11903536', 'PUBMED|19040679', 'PUBMED|19040678']
Vascular structure of intestine;981922;977;['Body Part, Organ, or Organ Component'];1;['UMLS2012AA|MRREL']
Sinusitis;40496;11766910;['Diseases'];1;['PUBMED|12427905']
Corticotropin-Releasing Hormone;11772;530;['Pharmacologic Substance', 'Neuroreactive Substance or Biogenic Amine', 'Hormone'];2;['PUBMED|18479470', 'PUBMED|18479471']
Aneurysm;4120;11766940;['Diseases'];1;['PUBMED|5729832']
Hypertensive disease;22596;471;['Diseases'];1;['PUBMED|11432020']
Cerebral Vasospasm;287116;11766940;['Diseases'];2;['PUBMED|6043901', 'PUBMED|15095562']
Refractory migraine with aura;2657054;577;['Diseases'];1;['UMLS2012AA|MRREL']
Immunoglobulin G;22920;483;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Immunologic Factor'];1;['PUBMED|22291830']
Cervicogenic Headache;586828;471;['Diseases'];1;['PUBMED|16202963']
Neuroimmunology;823092;530;['Organism Function'];1;['PUBMED|8682673']
dopamine transporter;123842;11766870;['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];2;['PUBMED|17539957', 'PUBMED|17690944']
classic migraine with typical aura;3686600;575;['Diseases'];1;['UMLS2012AA|MRREL']
Entire ear;698198;411;['Body Part, Organ, or Organ Component'];1;['PUBMED|17853752']
Amines;3602;471;['Organic Chemicals'];2;['PUBMED|15549560', 'PUBMED|3038036']
Dopamine;14496;530;['Organic Chemicals', 'Pharmacologic Substance', 'Neuroreactive Substance or Biogenic Amine'];6;['PUBMED|20164768', 'PUBMED|8751031', 'PUBMED|19170695', 'PUBMED|17474108', 'PUBMED|22012659', 'PUBMED|16643552']
Astigmatism;5376;11766940;['Diseases'];1;['PUBMED|16501409']
DNA;14362;530;['Nucleic Acid, Nucleoside, or Nucleotide', 'Biologically Active Substance'];1;['PUBMED|15491133']
Coronary Arteriosclerosis;11694;11766940;['Diseases'];1;['PUBMED|12010382']
Blood flow;248332;530;['Organism Function'];4;['PUBMED|2759845', 'PUBMED|7888747', 'PUBMED|4810472', 'PUBMED|15009014']
Hyperlipidemia;22530;11766938;['Diseases'];1;['PUBMED|2802393']
Harris's migrainous neuralgia;1179330;1141;['Diseases'];1;['UMLS2012AA|MRREL']
Coronary heart disease;11702;11766940;['Diseases'];1;['PUBMED|1270246']
familial hemiplegic migraine headache with intractable migraine and status migrainosus;3688030;575;['Diseases'];1;['UMLS2012AA|MRREL']
Imigran;908262;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|7488311']
FAVOR;344170;530;['Organic Chemicals', 'Pharmacologic Substance', 'Vitamin'];1;['PUBMED|11139743']
Caffeine / Ergotamine;959824;483;['Organic Chemicals', 'Pharmacologic Substance'];2;['PUBMED|13015718', 'PUBMED|4904954']
Anxiety Disorders;4726;11766940;['Mental Illnesses'];1;['PUBMED|16396660']
Cerebrovascular Circulation;9224;428;['Organ or Tissue Function'];1;['PUBMED|9105664']
serotonin transporter;164404;11766870;['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];1;['PUBMED|15109354']
Genes;19190;530;['Gene or Genome'];1;['PUBMED|17877748']
voltage gated calcium channel;1096374;455;['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];1;['PUBMED|20955764']
MK 0462;707160;483;['Organic Chemicals', 'Pharmacologic Substance'];4;['PUBMED|10417495', 'PUBMED|9350384', 'PUBMED|8665577', 'PUBMED|9127118']
Synephrine;42646;471;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|15549560']
cyclic vomiting syndrome associated with intractable migraine;3686908;575;['Diseases'];1;['UMLS2012AA|MRREL']
release factor;824710;530;['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];1;['PUBMED|1690885']
Aspartic Acid;5288;530;['Amino Acid, Peptide, or Protein', 'Biologically Active Substance'];1;['PUBMED|1977102']
Mood Disorders;704828;11766940;['Mental Illnesses'];1;['PUBMED|16492231']
Naratriptan hydrochloride;1037264;483;['Organic Chemicals', 'Pharmacologic Substance'];1;['PUBMED|10927717']
CNS disorder;9052;575;['Diseases'];1;['PUBMED|11087776']
Glycine;19780;483;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Biologically Active Substance'];3;['PUBMED|8706112', 'PUBMED|1683816', 'PUBMED|9559996']
Naproxen sodium;727146;483;['Organic Chemicals', 'Pharmacologic Substance'];17;['PUBMED|3539362', 'PUBMED|22221151', 'PUBMED|18451718', 'PUBMED|17405970', 'PUBMED|17501849', 'PUBMED|21797863', 'PUBMED|18759540', 'PUBMED|17285787', 'PUBMED|17728965', 'PUBMED|20132340', 'PUBMED|22142350', 'PUBMED|16614691', 'PUBMED|3886154', 'PUBMED|17955107', 'PUBMED|16109111', 'PUBMED|22150557', 'PUBMED|18312401']
classic migraine with aura with status migrainosus;3686590;530;['Diseases'];1;['UMLS2012AA|MRREL']
Estrogens;16620;443;['Steroid', 'Pharmacologic Substance', 'Hormone'];2;['PUBMED|16953983', 'PUBMED|15985113']
Brain dura mater structure;588996;411;['Tissue'];1;['PUBMED|20062053']
